"name[Blue Spice], eatType[coffee shop], area[city centre]"	Blue spice is a coffee shop in the city centre.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family-friendly pub located in the city centre near raja indian cuisine.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a japanese pub located near raja indian cuisine in the riverside area.
"name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family friendly pub located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is an italian restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family friendly restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced italian restaurant near raja indian cuisine in the city centre.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced italian restaurant located in the city centre near raja indian cuisine. it is kid friendly.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced italian restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced italian restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family friendly restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family friendly japanese restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a cheap, family friendly restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a high priced japanese restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a cheap japanese restaurant located in the city centre near raja indian cuisine. it is not family-friendly.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family-friendly japanese restaurant in the city centre near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a low-priced restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family friendly restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced japanese restaurant near raja indian cuisine in the city centre.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a kid friendly japanese restaurant in the city centre near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced japanese restaurant near raja indian cuisine in the riverside area.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a moderately priced japanese restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is an expensive japanese restaurant located in the city centre near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a family-friendly japanese restaurant in the city centre near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The wrestlers is an expensive japanese restaurant located near raja indian cuisine.
"name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The wrestlers is a children friendly japanese restaurant in the riverside area near raja indian cuisine.
"name[Wildwood], eatType[coffee shop], area[riverside]"	Wildwood is a coffee shop in the riverside area.
"name[Wildwood], eatType[pub], area[riverside]"	Wildwood is a pub in the riverside area.
"name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly pub located near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a pub located near raja indian cuisine in the city centre. it serves indian food and is not family friendly.
"name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly indian pub in the city centre near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a pub that provides indian food it is located in the riverside. it is near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly pub located near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian pub in the city centre near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian pub in the city centre near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a pub located near raja indian cuisine.
"name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly pub located near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly restaurant located near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a restaurant providing indian food it is located in the city centre. it is near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a restaurant providing indian food it is located in the city centre. it is near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a restaurant providing indian food it is located in the riverside. it is near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a restaurant providing indian food it is located in the riverside. it is near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is an italian restaurant located in the city centre near raja indian cuisine. it is not family-friendly.
"name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family-friendly italian restaurant in the city centre near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	Wildwood is a non family-friendly italian restaurant located near raja indian cuisine.
"name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Wildwood is a family friendly restaurant located near raja indian cuisine.
"name[Zizzi], eatType[coffee shop], area[riverside]"	Zizzi is a coffee shop in the riverside area.
"name[Zizzi], eatType[coffee shop], customer rating[average], near[Burger King]"	Zizzi is a coffee shop near burger king with an average customer rating.
"name[Zizzi], eatType[coffee shop], customer rating[high], near[Burger King]"	Zizzi is a highly rated coffee shop near burger king.
"name[Zizzi], eatType[coffee shop], near[The Sorrento]"	Zizzi is a coffee shop near the sorrento.
"name[Zizzi], eatType[pub], area[riverside]"	Zizzi is a pub in the riverside area.
"name[Zizzi], eatType[pub], customer rating[average], near[Burger King]"	Zizzi is a pub near burger king with an average customer rating.
"name[Zizzi], eatType[pub], customer rating[high], near[Burger King]"	Zizzi is a high rated pub near burger king.
"name[Zizzi], eatType[pub], near[The Sorrento]"	Zizzi is a pub near the sorrento.
