src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a chinese restaurant with a price range of £20-25 with a high rating, it is near All Bar One in city centre and it is n 't kid friendly.	0.3954	0.4178	5.2575	0.3502	0.4808	1.0559
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a price range of £20-25 with a high rating, it is kid friendly and a chinese restaurant and it is a restaurant.	0.3604	0.3867	5.1579	0.3600	0.4761	1.4528
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a chinese restaurant with a price range of £20-25 with a high rating, it is near All Bar One in riverside and it is n 't kid friendly.	0.5207	0.5366	5.1591	0.4127	0.4631	1.7033
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a chinese restaurant and kid friendly with a price range of £20-25 with a high rating and it is near All Bar One in riverside.	0.2928	0.3179	3.5528	0.3413	0.4546	1.9501
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is near All Bar One in city centre with a 5 out of 5 rating, it is a chinese restaurant and cheap and it is n 't family friendly.	0.3980	0.4230	5.2963	0.3561	0.5777	1.0508
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 5 out of 5 rating, it is a chinese restaurant and family friendly and it is cheap.	0.4034	0.4258	5.8909	0.3806	0.5374	1.4900
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a chinese restaurant and cheap with a 5 out of 5 rating, it is near All Bar One in riverside and it is n 't kid friendly.	0.2964	0.3220	4.4951	0.3089	0.4169	0.6794
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 5 out of 5 rating, it is a chinese restaurant and family friendly and it is cheap.	0.5723	0.5909	5.6362	0.4672	0.6071	3.0669
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is near All Bar One in city centre with an average rating, it is a chinese restaurant and cheap and it is n 't family friendly.	0.2423	0.2788	4.3363	0.3193	0.4112	1.5091
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with an average rating, it is a chinese restaurant and family friendly and it is cheap.	0.3367	0.3725	5.0156	0.3802	0.6062	2.1369
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a chinese restaurant and cheap with an average rating, it is near All Bar One in riverside and it is n 't kid friendly.	0.4437	0.4646	5.5939	0.3495	0.5109	1.4544
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with an average rating, it is a chinese restaurant and family friendly and it is cheap.	0.2490	0.3071	4.9043	0.3632	0.4856	2.5185
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and expensive and it is n 't family friendly.	0.4436	0.4613	4.7429	0.3581	0.4707	1.0996
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and kid friendly and it is expensive.	0.4293	0.4549	4.2447	0.3507	0.4774	0.9543
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and expensive and it is n 't kid friendly.	0.2805	0.3108	4.2778	0.3272	0.4439	1.1487
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and expensive and it is kid friendly.	0.4210	0.4473	4.7879	0.3687	0.4880	1.6365
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is in city centre near All Bar One with an average rating, it is a chinese restaurant and expensive and it is n 't family friendly.	0.3472	0.3747	5.1661	0.3260	0.5169	0.9487
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with an average rating, it is a chinese restaurant and kid friendly and it is expensive.	0.3270	0.3621	4.1047	0.3419	0.4646	1.9041
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is in riverside near All Bar One with an average rating, it is a chinese restaurant and expensive and it is n 't kid friendly.	0.3859	0.4203	5.3090	0.3637	0.5909	1.5832
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with an average rating, it is a chinese restaurant and kid friendly and it is expensive.	0.4264	0.4546	5.7663	0.4566	0.5373	2.2874
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers costs less than £20 with a low rating, it is near All Bar One in city centre, it is a chinese restaurant and it is n 't family friendly.	0.2824	0.3116	4.9236	0.3526	0.4442	1.3245
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers costs less than £20 with a low rating, it is near All Bar One in city centre and it is a chinese restaurant and family friendly.	0.2995	0.3399	4.6486	0.3366	0.5321	0.6910
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers costs less than £20 with a low rating, it is near All Bar One in riverside, it is a chinese restaurant and it is n 't kid friendly.	0.3459	0.3701	5.1753	0.3213	0.4632	1.0387
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a low rating, it is a chinese restaurant and family friendly and it costs less than £20.	0.4106	0.4402	5.2863	0.3617	0.4524	1.4873
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and moderately priced and it is n 't kid friendly.	0.3715	0.3995	5.0466	0.3586	0.5330	1.5901
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and kid friendly and it is moderately priced.	0.5427	0.5625	6.4201	0.3754	0.5001	1.5557
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and moderately priced and it is n 't kid friendly.	0.4376	0.4622	5.3369	0.3461	0.5188	1.1637
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 1 out of 5 rating, it is a chinese restaurant and kid friendly and it is moderately priced.	0.3621	0.3870	4.7205	0.3147	0.5783	1.8606
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 3 out of 5 rating, it is a chinese restaurant and moderately priced and it is n 't kid friendly.	0.4780	0.4972	5.1084	0.3856	0.5922	1.8830
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a 3 out of 5 rating, it is a chinese restaurant, moderately priced and kid friendly and it is a restaurant.	0.4464	0.4682	5.4753	0.3909	0.5124	2.6649
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 3 out of 5 rating, it is a chinese restaurant and moderately priced and it is n 't kid friendly.	0.4874	0.5080	5.2589	0.3631	0.5474	1.3500
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a 3 out of 5 rating, it is a chinese restaurant, moderately priced and kid friendly and it is a restaurant.	0.3894	0.4136	4.5470	0.3692	0.4247	1.7242
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers costs more than £30 with a high rating, it is near All Bar One in city centre, it is a chinese restaurant and it is n 't family friendly.	0.2552	0.2900	5.1167	0.3101	0.4502	0.7709
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers costs more than £30 with a high rating, it is near All Bar One in city centre and it is a chinese restaurant and family friendly.	0.3630	0.3944	4.4889	0.3302	0.4584	0.8975
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers costs more than £30 with a high rating, it is near All Bar One in riverside, it is a chinese restaurant and it is n 't kid friendly.	0.2622	0.3014	4.7782	0.3728	0.4167	1.1806
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a high rating, it is a chinese restaurant and kid friendly and it costs more than £30.	0.2096	0.2624	5.1023	0.3242	0.5464	0.9279
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is an english restaurant with a price range of £20-25 with a high rating, it is near All Bar One in city centre and it is n 't kid friendly.	0.4991	0.5155	5.6568	0.4779	0.6012	1.3928
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is in city centre near All Bar One with a high rating with a price range of £20-25, it is an english restaurant and family friendly and it is a restaurant.	0.4968	0.5141	5.5183	0.4304	0.6178	2.0282
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is an english restaurant with a price range of £20-25 with a high rating, it is near All Bar One in riverside and it is n 't kid friendly.	0.4376	0.4596	5.9062	0.3651	0.4457	1.1890
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is in riverside near All Bar One with a high rating with a price range of £20-25, it is an english restaurant and family friendly.	0.5429	0.5575	6.5229	0.4114	0.5710	1.1096
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is in city centre near Café Rouge with a 5 out of 5 rating, it is an english restaurant and cheap and it is n 't family friendly.	0.3664	0.3901	4.6584	0.3148	0.4162	0.9386
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is in city centre near Café Rouge with a 5 out of 5 rating, it is an english restaurant and family friendly and it is cheap.	0.4711	0.4939	5.0291	0.4727	0.5880	2.5350
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is in riverside near Café Rouge with a 5 out of 5 rating, it is an english restaurant and cheap and it is n 't family friendly.	0.3977	0.4217	4.9041	0.3874	0.4102	1.2478
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is in riverside near Café Rouge with a 5 out of 5 rating, it is an english restaurant and family friendly and it is cheap.	0.4197	0.4490	5.9773	0.3625	0.5073	1.4366
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is an english restaurant and cheap with an average rating, it is near Café Rouge in city centre and it is n 't family friendly.	0.2581	0.2980	4.3762	0.4221	0.4574	1.1399
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is in city centre near Café Rouge with an average rating, it is cheap and an english restaurant and family friendly.	0.1850	0.2150	2.7104	0.2966	0.3806	0.5478
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is in riverside near Café Rouge with an average rating, it is an english restaurant and cheap and it is n 't family friendly.	0.3179	0.3429	4.1826	0.3796	0.5778	1.0202
