src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. It is near All Bar One. Its customer rating is 5 out of 5.	0.5677	0.5830	5.9720	0.4060	0.5526	1.6667
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap family friendly chinese restaurant located in the city centre near All Bar One. It has a customer rating of 5 out of 5.	0.6840	0.6969	6.4238	0.4295	0.6785	1.4841
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the riverside area near All Bar One. It has a customer rating of 5 out of 5 and is not family friendly.	0.6658	0.6735	6.1293	0.3957	0.6209	1.3771
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the riverside area near All Bar One. It has a customer rating of 5 out of 5 and is family friendly.	0.6017	0.6175	5.4951	0.4068	0.5740	2.9681
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. It is near All Bar One. Its customer rating is average.	0.9034	0.9056	5.6186	0.5415	0.9069	4.7563
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap chinese restaurant near All Bar One in the city centre. It has an average customer rating and is family friendly.	0.6098	0.6282	5.7830	0.4269	0.5348	2.3418
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.	0.4264	0.4499	5.0856	0.3557	0.5214	2.0379
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the riverside area near All Bar One. It has an average customer rating and is family friendly.	0.6782	0.6930	5.9284	0.4261	0.6724	3.0178
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5.	0.5815	0.5944	5.5871	0.3728	0.5506	1.4179
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a high priced chinese restaurant in the city centre near All Bar One. It has a customer rating of 1 out of 5 and is children friendly.	0.5071	0.5215	5.3186	0.4230	0.5516	1.2326
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.5535	0.5693	5.8304	0.3716	0.5472	1.7364
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a children friendly chinese restaurant with a high price range with a customer rating of 1 out of 5. It is located in the riverside area near All Bar One.	0.5442	0.5602	6.2431	0.4844	0.5875	2.1785
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is average.	0.4668	0.4880	5.6549	0.3790	0.5439	1.4225
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a high priced chinese restaurant near All Bar One in the city centre. It has an average customer rating and is children friendly.	0.5663	0.5856	4.9219	0.3999	0.5310	2.2882
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.	0.9221	0.9247	7.0435	0.5362	0.9037	2.6567
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside area near All Bar One. It has an average customer rating and is children friendly.	0.6518	0.6633	6.0880	0.4668	0.7235	2.0443
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the less than £20 price range. It is located in the city centre. It is near All Bar One. Its customer rating is low.	1.0000	1.0000	6.4081	1.0000	1.0000	4.6483
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is near All Bar One in the city centre. Its customer rating is low.	0.5161	0.5358	4.7128	0.3471	0.6029	0.7325
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low.	0.5890	0.6033	6.6787	0.4422	0.7070	2.1052
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a family friendly restaurant that provides chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low.	0.3623	0.3856	5.2281	0.4001	0.6040	1.1258
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant located in the city centre near All Bar One. It has a customer rating of 1 out of 5 and is not kid friendly.	0.7386	0.7477	6.3883	0.4404	0.6811	3.0751
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. It has a customer rating of 1 out of 5 and is near All Bar One.	0.5061	0.5232	5.6136	0.3406	0.6031	1.3033
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.5538	0.5702	5.4622	0.3774	0.5321	1.2939
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.9364	0.9384	6.2593	0.5482	0.9128	3.5884
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. It is near All Bar One. Its customer rating is 3 out of 5.	0.6415	0.6532	5.7202	0.4102	0.5695	2.3489
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. It has a customer rating of 3 out of 5 and is near All Bar One.	0.8532	0.8559	6.9619	0.5137	0.6847	3.1140
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside area near All Bar One. It has a customer rating of 3 out of 5 and is not kid friendly.	0.6893	0.6986	7.2370	0.4089	0.5527	2.2922
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It has a customer rating of 3 out of 5 and is near All Bar One.	0.8586	0.8630	5.6564	0.5086	0.6751	2.2619
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range in the city centre. It is near All Bar One. Its customer rating is high.	0.3423	0.3628	4.1757	0.3504	0.4425	0.6912
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is near All Bar One in the city centre. Its customer rating is high.	0.6197	0.6346	4.9225	0.3661	0.5509	0.8720
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside and is near All Bar One. Its customer rating is high.	0.4117	0.4404	5.8218	0.3546	0.4740	1.4264
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. It has a high customer rating.	0.3183	0.3497	5.1908	0.3019	0.5221	0.9458
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a highly rated english restaurant located in the city centre near All Bar One. It is not kid friendly and has a price range of £20-25.	0.6419	0.6502	5.6986	0.4844	0.6413	1.9444
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is an english restaurant located in the city centre near All Bar One. It has a high customer rating and is kid friendly.	0.8327	0.8400	5.9499	0.4698	0.8737	2.5647
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is an english restaurant near All Bar One in the riverside area. It has a high customer rating and a price range of £20-25 and is not children friendly.	0.6415	0.6532	6.3623	0.3844	0.6444	2.1782
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a family friendly english restaurant near All Bar One in the riverside area. It has a high customer rating and a price range of £20-25.	0.7154	0.7235	6.9865	0.4497	0.5947	1.2227
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.	0.6748	0.6862	6.9284	0.3904	0.5544	1.5240
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap, family-friendly english restaurant near Café Rouge in the city centre with a customer rating of 5 out of 5.	0.7523	0.7632	6.0120	0.5116	0.7665	2.7669
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.	0.6404	0.6539	6.4766	0.3587	0.5714	2.2039
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap family friendly english restaurant near Café Rouge in the riverside area. It has a customer rating of 5 out of 5.	0.4178	0.4479	5.8769	0.3932	0.5126	1.4756
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It has an average customer rating and is not family-friendly.	0.7372	0.7491	6.6539	0.4742	0.7425	2.7376
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It has an average customer rating and is family-friendly.	0.3164	0.3349	3.2294	0.3009	0.5016	0.7234
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in the riverside area. It is not family-friendly and has an average customer rating.	0.6091	0.6280	6.2620	0.4316	0.6580	1.6899
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap family friendly english restaurant with an average customer rating. It is located in the riverside area near Café Rouge.	0.5949	0.6144	6.8282	0.4034	0.6651	1.7648
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a high priced english restaurant located in the city centre near Café Rouge. It has a customer rating of 1 out of 5 and is not children friendly.	0.8274	0.8336	7.0490	0.4850	0.6758	2.6297
