src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. Its customer rating is 5 out of 5. It is near All Bar One.	0.4492	0.4694	5.7631	0.3746	0.5211	1.5315
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the riverside area near All Bar One. It has a customer rating of 5 out of 5 and is not family friendly.	0.6658	0.6735	6.1293	0.3957	0.6209	1.3771
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside area. It is near All Bar One. Its customer rating is 5 out of 5.	0.8299	0.8341	6.6081	0.5277	0.9012	3.3489
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the city centre near All Bar One. It is not family-friendly and has an average customer rating.	0.4305	0.4470	4.4496	0.3894	0.5724	1.8502
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. Its customer rating is average. It is near All Bar One.	0.8173	0.8214	6.5336	0.5101	0.7390	2.4442
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the riverside area near All Bar One. It has an average customer rating and is not family friendly.	0.8195	0.8228	6.6456	0.4420	0.6622	2.8167
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside area. It is near All Bar One. Its customer rating is average.	0.9157	0.9185	6.1140	0.5153	0.8910	4.2922
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5 and is not child friendly.	0.5903	0.6016	6.2520	0.4806	0.6277	2.7577
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the city centre. It is near All Bar One. It has a customer rating of 1 out of 5.	0.6211	0.6321	6.2664	0.4574	0.6483	1.4721
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5. It is not child friendly.	0.6283	0.6395	6.4713	0.4195	0.5708	2.4818
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.5633	0.5775	5.8592	0.3718	0.5954	2.0663
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a high priced chinese restaurant in the city centre near All Bar One. It is not child friendly and has an average customer rating.	0.7139	0.7212	6.2525	0.4513	0.6888	1.8040
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is average.	0.8687	0.8710	5.9585	0.5415	0.9069	4.0387
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. It has an average customer rating and is not child friendly.	0.8213	0.8265	6.6961	0.5132	0.7685	2.1456
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. Its customer rating is average. It is near All Bar One.	0.8653	0.8700	6.7952	0.5047	0.7299	2.2153
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the city centre near All Bar One. It is not family-friendly and has a low customer rating.	0.6099	0.6234	4.6833	0.3698	0.4949	1.0517
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the city centre. It is near All Bar One. Its customer rating is low.	0.4957	0.5127	5.3444	0.3751	0.6041	0.8417
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low. It is not family-friendly.	0.4609	0.4802	6.0336	0.4378	0.6709	1.8200
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low.	0.3337	0.3624	5.0389	0.3208	0.5314	1.4517
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the city centre near All Bar One. It is not kid friendly and has a customer rating of 1 out of 5.	0.7664	0.7734	6.0350	0.4351	0.7794	2.9938
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. It is near the All Bar One. Its customer rating is 1 out of 5.	0.4897	0.5080	5.7520	0.3369	0.6586	1.1968
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the riverside area near All Bar One. It is not kid friendly and has a customer rating of 1 out of 5.	0.5912	0.6069	6.1898	0.3874	0.5493	1.9264
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near the All Bar One. Its customer rating is 1 out of 5.	0.8666	0.8707	6.1854	0.5302	0.9012	3.4087
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the city centre near All Bar One. It is not kid friendly and has a customer rating of 3 out of 5.	0.6900	0.6986	5.7194	0.4278	0.6894	2.8311
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the city centre near All Bar One. It is kid friendly and has a customer rating of 3 out of 5.	0.8328	0.8375	6.2506	0.4572	0.7107	2.7754
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the riverside area near All Bar One. It is not kid friendly and has a customer rating of 3 out of 5.	0.7473	0.7560	6.3172	0.4445	0.6713	2.2769
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the riverside area near All Bar One. It is kid friendly and has a customer rating of 3 out of 5.	0.7434	0.7528	4.4174	0.4399	0.5666	2.0727
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. It has a high customer rating and is not child friendly.	0.6126	0.6232	6.5127	0.4600	0.5667	1.5116
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.	0.5466	0.5635	5.9791	0.3680	0.4713	1.3052
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high. It is not child friendly.	0.5411	0.5549	6.2650	0.4313	0.5314	1.5823
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.	0.3205	0.3523	5.0717	0.2996	0.5292	0.9233
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near All Bar One. It has a high customer rating and is not kid friendly.	0.6614	0.6705	6.1930	0.5034	0.7061	1.6975
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is near All Bar One in the city centre. It has a high customer rating and is kid friendly.	0.5265	0.5428	5.7813	0.4855	0.5797	2.1268
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside area near the All Bar One. It has a high customer rating and is not kid friendly.	0.6515	0.6613	6.4366	0.4621	0.6309	0.9408
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside area near the All Bar One. It has a high customer rating and is kid friendly.	0.6325	0.6436	6.6909	0.4157	0.6354	0.7187
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It has a customer rating of 5 out of 5 and is not family-friendly.	0.7353	0.7441	6.5711	0.3904	0.5538	1.5463
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It has a customer rating of 5 out of 5 and is family-friendly.	1.0000	1.0000	6.7708	1.0000	1.0000	4.0508
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It has a customer rating of 5 out of 5 and is not family-friendly.	0.5801	0.5966	5.9773	0.3566	0.5714	2.1610
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap, family-friendly restaurant in the riverside area near Café Rouge. It serves english food and has a customer rating of 5 out of 5.	0.5787	0.5954	6.3490	0.4650	0.5928	1.6294
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It has an average customer rating and is not family-friendly.	0.7372	0.7491	6.6539	0.4742	0.7425	2.7376
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant in the city centre near Café Rouge. It is family-friendly and has an average customer rating.	0.2953	0.3145	2.9062	0.2911	0.5086	0.5758
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant in the riverside area near Café Rouge. It has an average customer rating and is not family-friendly.	0.4476	0.4786	5.8596	0.4316	0.6835	1.6895
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is an english restaurant in the riverside area near the Café Rouge. It is family friendly and has an average customer rating and a cheap price range.	0.6023	0.6187	6.6122	0.4643	0.5758	1.4676
