src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the city centre near All Bar One. It has a customer rating of 5 out of 5 and is not family friendly.	0.5450	0.5628	5.4808	0.3950	0.7402	1.7680
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the low price range. It is located in the city center. It is near All Bar One. Its customer rating is 5 out of 5.	0.3632	0.3876	5.0851	0.3487	0.4933	1.3860
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.	0.2893	0.3174	4.4433	0.3344	0.4922	0.7187
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside. Its customer rating is 5 out of 5. It is near All Bar One.	0.8528	0.8556	6.7785	0.5172	0.7239	3.1354
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the city centre near All Bar One. It has an average customer rating and is not family friendly.	0.5578	0.5693	5.1091	0.4005	0.7405	2.3135
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. It is near All Bar One. Its customer rating is average.	0.8687	0.8710	6.8097	0.5415	0.9069	2.8510
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a cheap chinese restaurant near All Bar One in riverside. It has an average customer rating and is not family friendly.	0.6849	0.6915	6.0140	0.4030	0.5446	1.9844
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.	0.9221	0.9247	5.9715	0.5362	0.9037	4.2163
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5.	0.5815	0.5944	5.5871	0.3728	0.5506	1.4179
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is near All Bar One in the city centre. Its customer rating is 1 out of 5.	0.5578	0.5752	4.3082	0.4002	0.6409	1.0397
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.5535	0.5693	5.8304	0.3716	0.5472	1.7364
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is near All Bar One in the riverside. Its customer rating is 1 out of 5.	0.5741	0.5914	5.3407	0.3207	0.5140	1.4798
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. It has an average customer rating and is not children friendly.	0.5831	0.5959	6.0917	0.4187	0.5609	1.6683
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is near All Bar One. It is located in the city centre. Its customer rating is average.	0.8173	0.8214	5.8555	0.4975	0.7054	3.3438
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. Its customer rating is average and is not children friendly. It is near the All Bar One.	0.7374	0.7455	6.6329	0.5043	0.6724	1.7241
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near the All Bar One. Its customer rating is average.	0.8390	0.8443	6.7161	0.5179	0.8910	2.3860
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the city centre. It is near All Bar One. Its customer rating is low. It is not family-friendly.	0.8700	0.8735	6.0935	0.5748	0.8718	3.4939
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the city centre. It is near All Bar One. Its customer rating is low.	0.4957	0.5127	5.3444	0.3751	0.6041	0.8417
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low. It is not family friendly.	0.4946	0.5112	5.8869	0.4378	0.7186	1.9623
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the riverside. It is near All Bar One. Its customer rating is low.	0.3337	0.3624	5.0389	0.3208	0.5314	1.4517
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. Its customer rating is 1 out of 5 and is not kids friendly. It is located near the All Bar One.	0.7495	0.7560	6.4335	0.5057	0.6734	2.5712
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city center. It is near All Bar One. Its customer rating is 1 out of 5.	0.5303	0.5472	5.6914	0.3402	0.6238	1.2351
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5. It is not kids friendly.	0.5170	0.5311	5.4780	0.4200	0.5812	1.9855
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near the All Bar One. Its customer rating is 1 out of 5.	0.8666	0.8707	6.1854	0.5302	0.9012	3.4087
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. Its customer rating is 3 out of 5 and is not kids friendly. It is located near the All Bar One.	0.6690	0.6771	6.0366	0.4737	0.6891	2.6431
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the city centre. It is near All Bar One. Its customer rating is 3 out of 5.	0.9316	0.9336	6.9592	0.5529	0.9155	2.9106
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. Its customer rating is 3 out of 5 and is not kids friendly. It is near the All Bar One.	0.5605	0.5743	6.5584	0.3925	0.6031	2.1854
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is near All Bar One in the riverside. Its customer rating is 3 out of 5.	0.8904	0.8943	4.1538	0.4592	0.7531	1.6755
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the city centre. Its customer rating is high. It is near All Bar One. It is not children friendly.	0.4340	0.4520	5.8746	0.4211	0.4841	1.3820
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in city centre. It is near All Bar One. Its customer rating is high.	0.5014	0.5217	5.6763	0.3592	0.4770	1.1374
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.	0.4572	0.4827	5.6139	0.3309	0.4748	1.2887
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is near All Bar One in the riverside. Its customer rating is high.	0.2959	0.3362	4.9314	0.2945	0.4922	0.9230
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near the All Bar One. Its customer rating is high. It is not kids friendly.	0.5354	0.5472	5.5855	0.4558	0.5975	1.2544
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near the All Bar One. Its customer rating is high. It is kids friendly.	0.4023	0.4206	4.8799	0.4436	0.5933	1.4140
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside. It is near the All Bar One. Its customer rating is high. It is not kids friendly.	0.4652	0.4802	5.1860	0.4647	0.5765	0.8480
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the riverside. It is near the All Bar One. Its customer rating is high.	0.4212	0.4427	5.8590	0.3609	0.6744	0.8000
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.	0.6748	0.6862	6.9284	0.3904	0.5544	1.5240
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant located in the city centre near the Café Rouge. It is family-friendly and has a customer rating of 5 out of 5.	0.7675	0.7761	5.9062	0.5534	0.8627	3.0868
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in riverside. It is not family-friendly and has a customer rating of 5 out of 5.	0.5339	0.5540	5.8646	0.3607	0.4593	2.0559
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in riverside. It is family friendly and has a customer rating of 5 out of 5.	0.5053	0.5273	5.9430	0.3924	0.6560	1.4461
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in the city centre. It has an average customer rating and is not family-friendly.	0.7162	0.7294	6.4099	0.5088	0.7450	2.9654
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in the city centre. It is family-friendly and has an average customer rating.	0.1684	0.2078	2.8056	0.2854	0.4069	0.5166
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a cheap english restaurant near Café Rouge in riverside. It has an average customer rating and is not family-friendly.	0.5507	0.5753	6.2224	0.4363	0.6197	1.6407
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap restaurant located in the city centre near the Café Rouge.	0.5444	0.5775	3.5001	0.3036	0.5760	1.1426
name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre. It is near Café Rouge. Its customer rating is 1 out of 5.	0.4272	0.4467	4.9331	0.4024	0.6364	1.8575
