src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the cheap price range. It is located in the city centre. It is near All Bar One. Its customer rating is 5 out of 5.	0.5634	0.5756	5.9022	0.4481	0.6094	1.8043
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre near All Bar One. Its customer rating is 5 out of 5.	0.4821	0.4984	5.9918	0.3892	0.5457	1.4206
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is 5 out of 5.	0.4568	0.4762	5.3767	0.4047	0.6100	1.3316
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap family friendly chinese restaurant with a customer rating of 5 out of 5. It is located in the riverside area near All Bar One.	0.7508	0.7599	6.0302	0.4506	0.7318	3.1350
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the cheap price range. It is located in the city centre. It is near the All Bar One. Its customer rating is average.	0.8511	0.8559	5.5277	0.5233	0.8946	4.5437
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a cheap chinese restaurant in the city centre near All Bar One. It is family friendly and has an average customer rating.	0.7782	0.7873	6.0556	0.4367	0.7708	2.6911
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the cheap price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.	0.4722	0.4911	5.2005	0.3749	0.5333	2.5595
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the low price range. It is located in the riverside area near All Bar One. It has an average customer rating and is family friendly.	0.8106	0.8162	6.0757	0.5234	0.7902	2.7843
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5.	0.5815	0.5944	5.5871	0.3728	0.5506	1.4179
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the city centre. It has a customer rating of 1 out of 5. It is located near All Bar One and is child friendly.	0.5080	0.5176	6.0349	0.4985	0.6891	0.8766
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is 1 out of 5.	0.5535	0.5693	5.8304	0.3716	0.5472	1.7364
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the riverside area near All Bar One. It has a customer rating of 1 out of 5 and is child friendly.	0.6103	0.6217	6.3262	0.4290	0.6346	1.7472
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the city centre. It is near All Bar One. Its customer rating is average.	0.5072	0.5245	5.7335	0.4101	0.5924	1.6975
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the city centre. It is near the All Bar One. Its customer rating is average.	0.9258	0.9279	6.0827	0.6516	0.9870	5.1269
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the high price range. It is located in the riverside. It is near All Bar One. Its customer rating is average.	0.9221	0.9247	7.0435	0.5362	0.9037	2.6567
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the high price range. It is located in the riverside. It is located near the All Bar One. It has an average customer rating and is child friendly.	0.7965	0.8017	6.5223	0.5437	0.8519	1.1522
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the less than £20 price range. It is located in the city centre. It is near All Bar One. Its customer rating is low.	1.0000	1.0000	6.4081	1.0000	1.0000	4.6483
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is near the All Bar One in the city centre. Its customer rating is low.	0.4694	0.4909	4.8511	0.3378	0.5943	0.7074
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the less than £20 price range. It is located in the riverside. It is near the All Bar One. Its customer rating is low.	0.5452	0.5606	6.4420	0.4330	0.6989	1.9912
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the less than £20 price range. It is located in the riverside. It is near the All Bar One. Its customer rating is low.	0.2788	0.3098	4.9770	0.3168	0.5238	1.3151
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the moderate price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5 and it is not kid friendly.	0.8808	0.8815	7.2018	0.6884	0.9326	2.7226
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the moderate price range. It is located in the city centre. It is near All Bar One. Its customer rating is 1 out of 5 and it is kids friendly.	0.4930	0.5073	5.4384	0.3885	0.6933	1.1274
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant that provides chinese food in the moderate price range. It is located in the riverside area near All Bar One. It has a customer rating of 1 out of 5 and is not kid friendly.	0.6380	0.6472	6.5043	0.4878	0.6857	1.9667
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located near All Bar One in the riverside. Its customer rating is 1 out of 5.	0.7366	0.7439	5.6274	0.4843	0.7754	2.4839
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a moderately priced chinese restaurant in the city centre near All Bar One. It is not kid friendly and has a customer rating of 3 out of 5.	0.6900	0.6986	5.7194	0.4278	0.6894	2.8311
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the moderate price range. It is located in the city centre. It is located near All Bar One. It has a customer rating of 3 out of 5. It is kid friendly.	0.8809	0.8836	6.7621	0.5712	0.8679	2.1227
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near All Bar One. Its customer rating is 3 out of 5.	0.4090	0.4312	5.5397	0.3302	0.5562	1.8127
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the moderate price range. It is located in the riverside. It is near All Bar One. Its customer rating is 3 out of 5. It is kid friendly.	0.9070	0.9093	6.9422	0.6891	0.9527	2.4368
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the more than £30 price range. It is located near All Bar One in the city centre. Its customer rating is high.	0.5554	0.5675	5.7893	0.3936	0.4783	1.3436
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers provides chinese food in the more than £30 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.	0.5466	0.5635	5.9791	0.3680	0.4713	1.3052
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing chinese food in the more than £30 price range. It is located in the riverside. It is near All Bar One. Its customer rating is high.	0.5049	0.5243	6.3985	0.3825	0.5301	1.7238
name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is a children friendly chinese restaurant in the riverside area near the All Bar One with a high customer rating and a price range of more than £30.	0.4292	0.4519	5.8073	0.3020	0.5418	0.9594
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre near All Bar One. It has a high customer rating and is not child friendly.	0.6471	0.6562	6.2647	0.4993	0.6944	1.8006
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]	The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre near All Bar One. It is kids friendly and has a high customer rating.	0.5959	0.6084	5.7738	0.4917	0.7038	2.2116
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[All Bar One]	The Cricketers is a restaurant providing english food in the price range of £20-25. It is located in the riverside area near All Bar One. It has a high customer rating and is not kid friendly.	0.6557	0.6655	6.5041	0.4621	0.6309	1.0341
name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]	The Cricketers is an english restaurant in the riverside area near All Bar One. It has a high customer rating, is kid friendly, and has a price range of £20-25.	0.5995	0.6123	7.0122	0.4520	0.4991	1.1349
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a restaurant providing english food in the cheap price range. It is located in the city centre near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.	0.4968	0.5102	5.8109	0.4031	0.4913	1.1843
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap, family-friendly restaurant in the city centre near Café Rouge. It serves english food and has a customer rating of 5 out of 5.	0.7828	0.7904	5.9071	0.5393	0.8391	3.0780
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Café Rouge]	The Cricketers is a restaurant providing english food in the cheap price range. It is located in riverside near Café Rouge. It is not family-friendly and has a customer rating of 5 out of 5.	0.6160	0.6273	6.4026	0.4542	0.5183	1.5228
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap, family-friendly restaurant in the riverside area near Café Rouge. It serves english food and has a customer rating of 5 out of 5.	0.5787	0.5954	6.3490	0.4650	0.5928	1.6294
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Café Rouge]	The Cricketers is a restaurant providing english food in the cheap price range. It is located in the city centre near Café Rouge. It is not family-friendly and has an average customer rating.	0.5731	0.5864	5.3119	0.4662	0.7228	1.1748
name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]	The Cricketers is a cheap, family-friendly english restaurant in the city centre near Café Rouge with an average customer rating.	0.2166	0.2359	1.6702	0.2689	0.4600	0.2482
