MR	output
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has high Indian and is not family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has high Indian and is family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman pub is located near Raja Indian Cuisine, in the city centre area. It is less than £20 and not family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Waterman pub is located near Raja Indian Cuisine, in the city centre area.
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has less than £20 Indian and is not family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman pub is a family-friendly place that provides Indian food. It is less than £20 and close to Raja Indian Cuisine.
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman pub is located near Raja Indian Cuisine, in the city centre area. It is moderate and not family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman pub, which has moderate Indian and is family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has moderate Indian and is not family-friendly.
name[The Waterman], eatType[pub], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and moderate, The Waterman pub is located near Raja Indian Cuisine, in the riverside area.
name[The Waterman], eatType[pub], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman pub is a family-friendly place that provides Indian food. It is more than £30 and close to Raja Indian Cuisine.
name[The Waterman], eatType[pub], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has £20-25 Italian and is family-friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and cheap, The Waterman pub is located near Raja Indian Cuisine, in the riverside area.
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman pub is located near Raja Indian Cuisine, in the city centre area. It is high and not family-friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman pub is a family-friendly place that provides Italian food. It is high and close to Raja Indian Cuisine.
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has high Italian and is not family-friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has high Italian and is family-friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman pub is located near Raja Indian Cuisine, in the city centre area. It is less than £20 and not family-friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Waterman pub is located near Raja Indian Cuisine, in the city centre area.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman pub, which has less than £20 Italian and is not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman restaurant is a family-friendly place that provides Indian food. It is high and close to Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area. It is high and not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman restaurant, which has high Indian and is family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman restaurant, which has less than £20 Indian and is not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Waterman restaurant is located near Raja Indian Cuisine, in the city centre area.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman restaurant is a family-friendly place that provides Indian food. It is less than £20 and close to Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman restaurant, which has moderate Indian and is not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman restaurant, which has moderate Indian and is family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area. It is moderate and not family-friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and moderate, The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman restaurant is a family-friendly place that provides Indian food. It is more than £30 and close to Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman restaurant, which has £20-25 Italian and is family-friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and cheap, The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman restaurant, which has high Italian and is not family-friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman restaurant is a family-friendly place that provides Italian food. It is high and close to Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area. It is high and not family-friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Waterman restaurant, which has high Italian and is family-friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Waterman restaurant, which has less than £20 Italian and is not family-friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Waterman restaurant is located near Raja Indian Cuisine, in the city centre area.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman restaurant is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has less than £20 Italian and is not family-friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers pub is a family-friendly place that provides Italian food. It is less than £20 and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers pub is located near Raja Indian Cuisine, in the city centre area. It is moderate and not family-friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers pub, which has moderate Italian and is family-friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has moderate Italian and is not family-friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and moderate, The Wrestlers pub is located near Raja Indian Cuisine, in the riverside area.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers pub is a family-friendly place that provides Italian food. It is more than £30 and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has £20-25 Japanese and is family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and cheap, The Wrestlers pub is located near Raja Indian Cuisine, in the riverside area.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers pub is a family-friendly place that provides Japanese food. It is high and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers pub is located near Raja Indian Cuisine, in the city centre area. It is less than £20 and not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers pub, which has less than £20 Japanese and is family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has less than £20 Japanese and is not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Wrestlers pub is located near Raja Indian Cuisine, in the riverside area.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers pub is located near Raja Indian Cuisine, in the city centre area. It is moderate and not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers pub is a family-friendly place that provides Japanese food. It is moderate and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has moderate Japanese and is not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has moderate Japanese and is family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderate pub that serves Japanese food. Yes it is kids-friendly. Its customer rating is 1 out of 5. It is located in the city centre area near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is by Raja Indian Cuisine, in the riverside area. With a 1 out of 5 rating and an adult-only environment, you can get Japanese food at this pub.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	There is a 1 out of 5 stars moderate family-friendly pub The Wrestlers near Raja Indian Cuisine in the riverside area. It offers Japanese food.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers pub is located near Raja Indian Cuisine, in the city centre area. It is more than £30 and not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and more than £30, The Wrestlers pub is located near Raja Indian Cuisine, in the city centre area.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers pub, which has more than £30 Japanese and is not family-friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers pub is a family-friendly place that provides Japanese food. It is more than £30 and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a more than £30 pub that serves Japanese food. It is not children-friendly and has a rating of 5 out of 5. It is located in the city centre area near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers, located near Raja Indian Cuisine in the city centre area, is a kid-friendly pub. The Wrestlers serves more than £30 Japanese food and has a customer rating of 5 out of 5.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers, located near Raja Indian Cuisine in the riverside area, is a not kid-friendly pub. The Wrestlers serves more than £30 Japanese food and has a customer rating of 5 out of 5.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a more than £30 pub that serves Japanese food. Yes it is kids-friendly. Its customer rating is 5 out of 5. It is located in the riverside area near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	More than £30 Japanese food for adults can be found at The Wrestlers pub, near Raja Indian Cuisine in the city centre area. Low ratings.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a more than £30 pub that serves Japanese food. Yes it is kids-friendly. It has a low customer rating and is located in the city centre area near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers, located near Raja Indian Cuisine in the riverside area, is a not kid-friendly pub. The Wrestlers serves more than £30 Japanese food and has a low customer rating.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	More than £30 Japanese food for all the family can be found at The Wrestlers pub, near Raja Indian Cuisine, in the riverside area. Low ratings.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has less than £20 Italian and is family-friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has moderate Italian and is not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and moderate, The Wrestlers restaurant is located near Raja Indian Cuisine, in the city centre area.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area. It is moderate and not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers restaurant is a family-friendly place that provides Italian food. It is moderate and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has more than £30 Italian and is family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and £20-25, The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers restaurant is a family-friendly place that provides Japanese food. It is cheap and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has high Japanese and is family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has less than £20 Japanese and is not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and less than £20, The Wrestlers restaurant is located near Raja Indian Cuisine, in the city centre area.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area. It is less than £20 and not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers restaurant is a family-friendly place that provides Japanese food. It is less than £20 and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has moderate Japanese and is not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has moderate Japanese and is family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area. It is moderate and not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Family-friendly and moderate, The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	In the city centre area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has more than £30 Japanese and is not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers restaurant is a family-friendly place that provides Japanese food. It is more than £30 and close to Raja Indian Cuisine.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers restaurant is located near Raja Indian Cuisine, in the riverside area. It is more than £30 and not family-friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	In the riverside area, near Raja Indian Cuisine, is The Wrestlers restaurant, which has more than £30 Japanese and is family-friendly.
name[Wildwood], eatType[coffee shop], area[riverside]	Wildwood is a coffee shop located in the riverside.
name[Wildwood], eatType[pub], area[riverside]	There is a pub Wildwood in the riverside area.
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly pub. They serve French food and are located near Raja Indian Cuisine in the riverside area.
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a pub providing Indian food. It is located in the city centre area, near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a pub providing Indian food. It is located in the city centre area, near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a pub serving Indian food. It is not family-friendly. It is based in the riverside area near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a Indian pub near Raja Indian Cuisine in the riverside area. It is family-friendly.
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non family-friendly Italian pub, just a short distance from Raja Indian Cuisine in the city centre area.
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood serves Italian food that is kids-friendly. It is in the city centre area near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Italian food is available in a non children-friendly pub called Wildwood, near Raja Indian Cuisine in the riverside area.
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly Italian pub, just a short distance from Raja Indian Cuisine in the riverside area.
name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly restaurant. They serve French food and are located near Raja Indian Cuisine in the riverside area.
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a restaurant providing Indian food. It is located in the city centre area, near Raja Indian Cuisine.
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a restaurant providing Indian food. It is located in the city centre area, near Raja Indian Cuisine.
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a restaurant serving Indian food. It is not family-friendly. It is based in the riverside area near Raja Indian Cuisine.
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a Indian restaurant near Raja Indian Cuisine in the riverside area. It is family-friendly.
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a non family-friendly Italian restaurant, just a short distance from Raja Indian Cuisine in the city centre area.
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood serves Italian food that is kids-friendly. It is in the city centre area near Raja Indian Cuisine.
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Italian food is available in a non children-friendly restaurant called Wildwood, near Raja Indian Cuisine in the riverside area.
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family-friendly Italian restaurant, just a short distance from Raja Indian Cuisine in the riverside area.
name[Zizzi], eatType[coffee shop], area[riverside]	In the riverside area, there is a coffee shop called Zizzi.
name[Zizzi], eatType[coffee shop], customer rating[average], near[Burger King]	Near Burger King is Zizzi coffee shop. It has average customer ratings.
name[Zizzi], eatType[coffee shop], customer rating[high], near[Burger King]	Zizzi coffee shop has a high customer rating and is located near Burger King.
name[Zizzi], eatType[coffee shop], near[The Sorrento]	Zizzi is a coffee shop near The Sorrento.
name[Zizzi], eatType[pub], area[riverside]	A pub called Zizzi is located in the riverside area.
name[Zizzi], eatType[pub], customer rating[average], near[Burger King]	Zizzi is a pub located near Burger King with an average customer rating.
name[Zizzi], eatType[pub], customer rating[high], near[Burger King]	There is a high-rated pub called Zizzi located near Burger King.
name[Zizzi], eatType[pub], near[The Sorrento]	Zizzi is a pub located a few steps of The Sorrento.
