name[Blue Spice], eatType[coffee shop], area[city centre]	Blue Spice is a coffee shop located in the city centre.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a low priced Italian pub located in the city centre near Raja Indian Cuisine it is not family friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a low priced Italian pub located in the city centre near Raja Indian Cuisine it is family friendly.
name[The Waterman], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a low priced Italian pub located in riverside near Raja Indian Cuisine it is not family friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a Indian food in the high price range it is children friendly restaurant located in the city centre near Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an Indian restaurant in riverside near Raja Indian Cuisine it has a high price range and is not children friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman serves Indian food in the high price range it is located in the riverside near Raja Indian Cuisine is a family friendly restaurant.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant with a price range of less than £20 it is located in the city centre near Raja Indian Cuisine it is not family friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant with a price range of less than £20 it is located in the city centre near Raja Indian Cuisine it is family friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a restaurant with a low price range it is located in the riverside near Raja Indian Cuisine is not family friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant with a low price range it is located in the riverside near Raja Indian Cuisine is family friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced Indian restaurant located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a moderately priced Indian restaurant in the city centre near Raja Indian Cuisine it is kid friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a moderately priced Indian restaurant located in riverside near Raja Indian Cuisine it is not kid friendly and.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a moderately priced Indian restaurant in riverside near Raja Indian Cuisine is kid friendly.
name[The Waterman], eatType[restaurant], food[Indian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a restaurant in the riverside near Raja Indian Cuisine is children friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is an Italian restaurant in the riverside near Raja Indian Cuisine it has a price range of £20-25 and is kid friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a cheap family friendly Italian restaurant in riverside near Raja Indian Cuisine.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an Italian restaurant in the city centre near Raja Indian Cuisine it has a high price range and is not children friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a high priced Italian restaurant in the city centre near Raja Indian Cuisine it is children friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is an Italian restaurant in the riverside near Raja Indian Cuisine it has a high price range and is not children friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a high priced Italian restaurant in riverside near Raja Indian Cuisine is children friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a Italian restaurant in the city centre near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Waterman is a low priced Italian restaurant in the city centre near Raja Indian Cuisine it is family friendly.
name[The Waterman], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Waterman is a Italian restaurant in the riverside near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a low priced Italian pub located in riverside near Raja Indian Cuisine it is not family friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced Italian pub located in riverside near Raja Indian Cuisine it is family friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian pub located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian pub located in the city centre near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian pub located in the riverside near Raja Indian Cuisine it is not kid friendly and.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian pub located in the riverside near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[pub], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced children friendly Italian pub located in the riverside near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced pub near Raja Indian Cuisine in riverside is a family friendly Japanese food.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap family friendly Japanese pub in riverside near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a high priced Japanese pub located in riverside near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the city centre near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced Japanese pub located in the city centre near Raja Indian Cuisine it is family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the riverside near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced Japanese pub located in riverside near Raja Indian Cuisine it is family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub near Raja Indian Cuisine in the city centre it is kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub located in riverside near Raja Indian Cuisine it is not kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub located in riverside near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub located in the city centre near Raja Indian Cuisine it is kid friendly with a customer rating of 1 out of 5.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub in riverside near Raja Indian Cuisine it has a customer rating of 1 out of 5 and is not kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese pub located in the riverside near Raja Indian Cuisine has a customer rating of 1 out of 5 kid friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the city centre near Raja Indian Cuisine it has a price range it is not children friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced children friendly Japanese pub located in the city centre near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in riverside near Raja Indian Cuisine it has a price range it is not children friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced children friendly Japanese pub located in the riverside near Raja Indian Cuisine.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub located in the city centre near Raja Indian Cuisine it has a price range of more than £30, has a customer rating 5 out of 5 and is not family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced children friendly Japanese pub located in the city centre near Raja Indian Cuisine it has a customer rating of 5 out of 5.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in riverside near Raja Indian Cuisine it has a price range of more than £30, has a customer rating 5 out of 5 and is not family friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced family friendly pub serving Japanese food in the riverside near Raja Indian Cuisine and has a customer rating of 5 out of 5.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the city centre near Raja Indian Cuisine it has a price range of more than £30 and a low customer rating it is not children friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the city centre near Raja Indian Cuisine it has a price range of more than £30, has a low customer rating it is children friendly and.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the riverside near Raja Indian Cuisine it has a price range of more than £30 and a low customer rating it is not children friendly.
name[The Wrestlers], eatType[pub], food[Japanese], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese pub in the riverside near Raja Indian Cuisine it has a price range of more than £30, has a low customer rating it is children friendly and.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Italian restaurant in the riverside near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a low priced Italian restaurant in riverside near Raja Indian Cuisine is family friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian restaurant located in the city centre near Raja Indian Cuisine it is not kid friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian restaurant in the city centre near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian restaurant located in riverside near Raja Indian Cuisine it is not kid friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Italian restaurant in riverside near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a high priced Italian restaurant located in riverside near Raja Indian Cuisine it is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in riverside near Raja Indian Cuisine the price range is £20-25 and is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a cheap family friendly Japanese restaurant in riverside near Raja Indian Cuisine.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant with a high price range it is located in riverside near Raja Indian Cuisine is a family friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in the city centre near Raja Indian Cuisine it has a price range of less than £20 it is not family friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant is family friendly the price range is less than £20 located near Raja Indian Cuisine in the city centre.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in riverside near Raja Indian Cuisine the price range is less than £20 it is not family friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant is family friendly the price range is less than £20 located near Raja Indian Cuisine in riverside.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese restaurant near Raja Indian Cuisine in the city centre it is not kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese restaurant near Raja Indian Cuisine in the city centre it is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese restaurant near Raja Indian Cuisine in riverside it is not kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a moderately priced Japanese restaurant near Raja Indian Cuisine in riverside is kid friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in the city centre near Raja Indian Cuisine it has a price range and is not children friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant with a price range it is children friendly and near Raja Indian Cuisine in the city centre.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in riverside near Raja Indian Cuisine the price range is more than £30 it is not children friendly.
name[The Wrestlers], eatType[restaurant], food[Japanese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Wrestlers is a Japanese restaurant in riverside near Raja Indian Cuisine the price range is more than £30 it is children friendly.
name[Wildwood], eatType[coffee shop], area[riverside]	Wildwood is a coffee shop located in the riverside area.
name[Wildwood], eatType[pub], area[riverside]	Wildwood pub located in the riverside area.
name[Wildwood], eatType[pub], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly pub serving French food located in the riverside near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Indian pub located in the city centre near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[pub], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a Indian pub located in the city centre near Raja Indian Cuisine it is family friendly.
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Indian pub located in the riverside near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[pub], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a pub in riverside near Raja Indian Cuisine it is family friendly.
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Italian pub located in the city centre near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[pub], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly pub serving Italian located in the city centre near Raja Indian Cuisine.
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Italian pub located in the riverside near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[pub], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a family friendly pub Italian located in the riverside near Raja Indian Cuisine.
name[Wildwood], eatType[restaurant], food[French], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a French restaurant in riverside near Raja Indian Cuisine it is family friendly.
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is a Indian restaurant located in the city centre near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[restaurant], food[Indian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a restaurant in the city centre near Raja Indian Cuisine it is family friendly.
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Indian restaurant located in riverside near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[restaurant], food[Indian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is a restaurant in riverside near Raja Indian Cuisine is family friendly.
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Italian restaurant located in the city centre near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[restaurant], food[Italian], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is an Italian restaurant in the city centre near Raja Indian Cuisine it is family friendly.
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	Wildwood is an Italian restaurant located in riverside near Raja Indian Cuisine it is not family friendly.
name[Wildwood], eatType[restaurant], food[Italian], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	Wildwood is an Italian restaurant in riverside near Raja Indian Cuisine is a family friendly.
name[Zizzi], eatType[coffee shop], area[riverside]	Zizzi is a coffee shop located in the riverside area.
name[Zizzi], eatType[coffee shop], customer rating[average], near[Burger King]	Zizzi is an average rated coffee shop near Burger King.
name[Zizzi], eatType[coffee shop], customer rating[high], near[Burger King]	Zizzi is a high rated coffee shop near Burger King.
name[Zizzi], eatType[coffee shop], near[The Sorrento]	Zizzi near The Sorrento is a coffee shop.
name[Zizzi], eatType[pub], area[riverside]	Zizzi pub located in the riverside area.
name[Zizzi], eatType[pub], customer rating[average], near[Burger King]	Zizzi pub near Burger King has an average customer rating.
name[Zizzi], eatType[pub], customer rating[high], near[Burger King]	Zizzi pub near Burger King has a high customer rating.
name[Zizzi], eatType[pub], near[The Sorrento]	Zizzi pub near The Sorrento.
