_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,check1,check2,check3,check4,check5,quality1,quality2,quality3,quality4,quality5,check1_gold,check2_gold,check3_gold,check4_gold,check5_gold,dupl_ref1,dupl_ref2,dupl_ref3,dupl_ref4,dupl_ref5,mr,mr_id,quality1_gold,quality2_gold,quality3_gold,quality4_gold,quality5_gold,ref1,ref2,ref3,ref4,ref5,sys1,sys2,sys3,sys4,sys5
1468391959,11/29/2017 09:49:57,3094527225,11/29/2017 09:48:42,False,tremorgames,0.8903,36826029,CAN,ON,Ottawa,64.229.175.67,missing,ok,ok,ok,missing,88,95,95,95,80,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",14,,,,,,Blue Spice is a pub that provides Chinese food. It is located in the riverside and is near Rainbow Vegetarian Café.,There is a pub called Blue Spice that serves Chinese food in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a Chinese pub located in riverside near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a chinese pub in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a pub that provides Chinese food It is located in the riverside . It is near Rainbow Vegetarian Café .,harv,zhaw2,nle,gong,zhang
1468391959,11/29/2017 13:58:30,3095095351,11/29/2017 13:57:42,False,neodev,0.8883,43698706,USA,WA,Seattle,216.244.82.210,ok,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",14,,,,,,Blue Spice is a pub that provides Chinese food. It is located in the riverside and is near Rainbow Vegetarian Café.,There is a pub called Blue Spice that serves Chinese food in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a Chinese pub located in riverside near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a chinese pub in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a pub that provides Chinese food It is located in the riverside . It is near Rainbow Vegetarian Café .,harv,zhaw2,nle,gong,zhang
1468391959,11/29/2017 14:25:05,3095185493,11/29/2017 14:23:48,False,clixsense,0.948,6377879,USA,IA,Council Bluffs,24.252.52.128,missing,ok,ok,ok,missing,95,100,100,100,95,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[Chinese], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",14,,,,,,Blue Spice is a pub that provides Chinese food. It is located in the riverside and is near Rainbow Vegetarian Café.,There is a pub called Blue Spice that serves Chinese food in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a Chinese pub located in riverside near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a chinese pub in the riverside area near Rainbow Vegetarian Café. It is family friendly.,Blue Spice is a pub that provides Chinese food It is located in the riverside . It is near Rainbow Vegetarian Café .,harv,zhaw2,nle,gong,zhang
1468391960,11/29/2017 02:38:52,3093739020,11/29/2017 02:38:07,False,clixsense,0.8423,6344072,CAN,BC,Burnaby,64.180.175.167,ok,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",15,,,,,,English food is served at Blue Spice pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue Spice is an English pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,"Blue Spice, which is located in the city centre near Rainbow Vegetarian Café, is a non-kid-friendly pub serving English food.",Blue Spice is a pub serving english food near Rainbow Vegetarian Café in the city centre. It is not family-friendly.,Blue Spice near Rainbow Vegetarian Café is not a family friendly pub. It is located in the city centre. Also offers English food.,zhaw1,sheff1,forge1,tgen,tr2
1468391960,11/29/2017 06:18:37,3094185080,11/29/2017 06:16:05,False,bitcoinget,0.7899,43853213,USA,NY,New York,67.205.164.36,ok,ok,ok,missing,missing,100,100,100,90,90,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",15,,,,,,English food is served at Blue Spice pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue Spice is an English pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,"Blue Spice, which is located in the city centre near Rainbow Vegetarian Café, is a non-kid-friendly pub serving English food.",Blue Spice is a pub serving english food near Rainbow Vegetarian Café in the city centre. It is not family-friendly.,Blue Spice near Rainbow Vegetarian Café is not a family friendly pub. It is located in the city centre. Also offers English food.,zhaw1,sheff1,forge1,tgen,tr2
1468391960,11/29/2017 08:47:15,3094423983,11/29/2017 08:40:45,False,elite,0.746,40936543,USA,DE,,108.59.8.218,added,added,missing,missing,missing,100,80,70,100,90,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",15,,,,,,English food is served at Blue Spice pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue Spice is an English pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,"Blue Spice, which is located in the city centre near Rainbow Vegetarian Café, is a non-kid-friendly pub serving English food.",Blue Spice is a pub serving english food near Rainbow Vegetarian Café in the city centre. It is not family-friendly.,Blue Spice near Rainbow Vegetarian Café is not a family friendly pub. It is located in the city centre. Also offers English food.,zhaw1,sheff1,forge1,tgen,tr2
1468391961,11/29/2017 20:37:08,3096263791,11/29/2017 20:36:38,False,neodev,0.9279,43939704,USA,GA,Atlanta,104.129.18.38,ok,ok,missing,missing,missing,100,95,78,75,68,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",16,,,,,,Blue Spice is a family-friendly english pub near Rainbow Vegetarian Café in the city centre.,Blue Spice is a family-friendly pub serving english food in the city centre near Rainbow Vegetarian Café.,Blue Spice is a child friendly pub specializing in English cuisine in the city centre area near Rainbow Vegetarian Café.,Blue Spice is a english pub in the city centre near Rainbow Vegetarian Café. It is family friendly.,Blue spice is a family-friendly pub located in the city centre near rainbow vegetarian café.,tnt2,tgen,tr2,gong,chen
1468391961,11/29/2017 21:28:09,3096384278,11/29/2017 21:25:28,False,neodev,0.7772,43959305,USA,GA,Atlanta,104.129.18.22,ok,missing,missing,missing,missing,98,75,88,80,85,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",16,,,,,,Blue Spice is a family-friendly english pub near Rainbow Vegetarian Café in the city centre.,Blue Spice is a family-friendly pub serving english food in the city centre near Rainbow Vegetarian Café.,Blue Spice is a child friendly pub specializing in English cuisine in the city centre area near Rainbow Vegetarian Café.,Blue Spice is a english pub in the city centre near Rainbow Vegetarian Café. It is family friendly.,Blue spice is a family-friendly pub located in the city centre near rainbow vegetarian café.,tnt2,tgen,tr2,gong,chen
1468391961,11/29/2017 21:55:42,3096460455,11/29/2017 21:30:37,False,instagc,0.6762,33708599,USA,TX,Katy,107.77.220.184,ok,ok,ok,ok,missing,98,95,90,94,80,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",16,,,,,,Blue Spice is a family-friendly english pub near Rainbow Vegetarian Café in the city centre.,Blue Spice is a family-friendly pub serving english food in the city centre near Rainbow Vegetarian Café.,Blue Spice is a child friendly pub specializing in English cuisine in the city centre area near Rainbow Vegetarian Café.,Blue Spice is a english pub in the city centre near Rainbow Vegetarian Café. It is family friendly.,Blue spice is a family-friendly pub located in the city centre near rainbow vegetarian café.,tnt2,tgen,tr2,gong,chen
1468391962,11/28/2017 14:10:24,3091715501,11/28/2017 14:05:15,False,prodege,0.8964,38202325,USA,ME,Limestone,98.13.82.121,missing,ok,missing,ok,ok,90,100,80,100,100,,,,,,,5.0,,,2.0,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",17,,,,,,Blue Spice is a pub near Rainbow Vegetarian Café that serves English food. It is not family friendly.,Blue Spice is an english pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,Near the Rainbow Vegetarian Café is a pub called Blue Spice that is not family-friendly .,Near Rainbow Vegetarian Café in the riverside area is a pub called Blue Spice. It serves English food and is not family-friendly.,Blue Spice is an English pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,sheff2,tnt1,zhang,zhaw2,harv
1468391962,11/28/2017 14:53:05,3091801625,11/28/2017 14:51:26,False,clixsense,0.8618,40925305,CAN,QC,Montréal,67.70.103.235,missing,ok,missing,ok,ok,100,100,100,100,100,,,,,,,5.0,,,2.0,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",17,,,,,,Blue Spice is a pub near Rainbow Vegetarian Café that serves English food. It is not family friendly.,Blue Spice is an english pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,Near the Rainbow Vegetarian Café is a pub called Blue Spice that is not family-friendly .,Near Rainbow Vegetarian Café in the riverside area is a pub called Blue Spice. It serves English food and is not family-friendly.,Blue Spice is an English pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,sheff2,tnt1,zhang,zhaw2,harv
1468391962,11/28/2017 14:53:55,3091803191,11/28/2017 14:50:46,False,neodev,0.8206,44044795,USA,AZ,Lake Havasu City,47.216.44.153,missing,ok,missing,ok,ok,95,100,85,95,100,,,,,,,5.0,,,2.0,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",17,,,,,,Blue Spice is a pub near Rainbow Vegetarian Café that serves English food. It is not family friendly.,Blue Spice is an english pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,Near the Rainbow Vegetarian Café is a pub called Blue Spice that is not family-friendly .,Near Rainbow Vegetarian Café in the riverside area is a pub called Blue Spice. It serves English food and is not family-friendly.,Blue Spice is an English pub near Rainbow Vegetarian Café in the riverside area. It is not family-friendly.,sheff2,tnt1,zhang,zhaw2,harv
1468391963,12/1/2017 23:43:25,3102803054,12/1/2017 23:41:48,False,elite,0.9815,43906268,USA,VA,Manassas,207.244.64.33,ok,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",18,,,,,,Blue Spice is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,Blue Spice is a family-friendly pub. They serve English food and are located near Rainbow Vegetarian Café in the riverside area.,Blue Spice is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Blue Spice is a family friendly english pub near Rainbow Vegetarian Café in riverside.,If you are looking for a family friendly pub that serves English food in the riverside area near Rainbow Vegetarian Café is Blue Spice.,dangnt,forge3,sheff1,tnt2,zhaw2
1468391963,12/2/2017 03:40:04,3103273630,12/2/2017 03:33:30,False,instagc,0.8573,35330747,USA,IL,Joliet,108.71.128.66,ok,ok,ok,ok,ok,90,100,80,90,50,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",18,,,,,,Blue Spice is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,Blue Spice is a family-friendly pub. They serve English food and are located near Rainbow Vegetarian Café in the riverside area.,Blue Spice is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Blue Spice is a family friendly english pub near Rainbow Vegetarian Café in riverside.,If you are looking for a family friendly pub that serves English food in the riverside area near Rainbow Vegetarian Café is Blue Spice.,dangnt,forge3,sheff1,tnt2,zhaw2
1468391963,12/2/2017 03:55:59,3103316071,12/2/2017 03:55:36,False,neodev,0.7098,43856242,USA,FL,Miami,168.194.108.77,missing,missing,ok,missing,missing,43,21,64,97,43,,,,,,,,,,,"name[Blue Spice], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",18,,,,,,Blue Spice is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,Blue Spice is a family-friendly pub. They serve English food and are located near Rainbow Vegetarian Café in the riverside area.,Blue Spice is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Blue Spice is a family friendly english pub near Rainbow Vegetarian Café in riverside.,If you are looking for a family friendly pub that serves English food in the riverside area near Rainbow Vegetarian Café is Blue Spice.,dangnt,forge3,sheff1,tnt2,zhaw2
1468391964,11/29/2017 15:18:48,3095369934,11/29/2017 15:17:43,False,clixsense,0.948,6377879,USA,IA,Council Bluffs,24.252.52.128,ok,ok,missing,ok,ok,100,109,100,100,100,,,,,,,,,,,"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",19,,,,,,Blue Spice is a restaurant serving Chinese food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Blue Spice is a restaurant that serves Chinese food. It is located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue spice is a chinese restaurant located in the city centre near rainbow vegetarian café.,Blue Spice is a chinese restaurant near Rainbow Vegetarian Café in the city centre. It is not family friendly.,"In the city centre near Rainbow Vegetarian Café, there is a Chinese restaurant called Blue Spice. It is not family friendly.",dangnt,zhaw2,chen,tgen,slug-alt
1468391964,11/29/2017 19:20:23,3096064718,11/29/2017 19:18:12,False,instagc,0.8615,29289135,CAN,QC,Saint-hubert,174.91.247.71,ok,ok,missing,ok,ok,100,100,70,100,100,,,,,,,,,,,"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",19,,,,,,Blue Spice is a restaurant serving Chinese food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Blue Spice is a restaurant that serves Chinese food. It is located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue spice is a chinese restaurant located in the city centre near rainbow vegetarian café.,Blue Spice is a chinese restaurant near Rainbow Vegetarian Café in the city centre. It is not family friendly.,"In the city centre near Rainbow Vegetarian Café, there is a Chinese restaurant called Blue Spice. It is not family friendly.",dangnt,zhaw2,chen,tgen,slug-alt
1468391964,11/29/2017 19:48:05,3096138024,11/29/2017 19:47:14,False,prodege,0.9833,44093093,GBR,X3,Bridgend,151.227.148.101,ok,ok,missing,ok,ok,100,100,80,95,90,,,,,,,,,,,"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",19,,,,,,Blue Spice is a restaurant serving Chinese food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Blue Spice is a restaurant that serves Chinese food. It is located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Blue spice is a chinese restaurant located in the city centre near rainbow vegetarian café.,Blue Spice is a chinese restaurant near Rainbow Vegetarian Café in the city centre. It is not family friendly.,"In the city centre near Rainbow Vegetarian Café, there is a Chinese restaurant called Blue Spice. It is not family friendly.",dangnt,zhaw2,chen,tgen,slug-alt
1468391965,12/2/2017 21:44:57,3105486382,12/2/2017 21:42:08,False,neodev,0.8286,44063668,USA,NY,New York,104.236.4.0,missing,added,added,missing,added,12,21,21,21,21,,,,,,,,,,,"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",20,,,,,,Blue Spice is a family friendly chinese restaurant located in the city centre near Rainbow Vegetarian Café.,If you are looking for a family-friendly restaurant that serves Chinese food in the city centre near Rainbow Vegetarian Café is Blue Spice.,Blue Spice is a family friendly chinese restaurant located in the city centre near the Rainbow Vegetarian Café.,Blue Spice is a family-friendly Chinese restaurant located in the city centre near Rainbow Vegetarian Café.,Blue Spice is a chinese restaurant in the city centre near Rainbow Vegetarian Café. It is family friendly.,tgen,zhaw2,tnt2,slug,gong
1468391965,12/2/2017 22:08:56,3105539702,12/2/2017 22:08:02,False,elite,0.8515,43938648,USA,DE,,108.59.0.13,ok,ok,ok,ok,ok,100,100,100,100,100,,,,,,,,,,,"name[Blue Spice], eatType[restaurant], food[Chinese], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",20,,,,,,Blue Spice is a family friendly chinese restaurant located in the city centre near Rainbow Vegetarian Café.,If you are looking for a family-friendly restaurant that serves Chinese food in the city centre near Rainbow Vegetarian Café is Blue Spice.,Blue Spice is a family friendly chinese restaurant located in the city centre near the Rainbow Vegetarian Café.,Blue Spice is a family-friendly Chinese restaurant located in the city centre near Rainbow Vegetarian Café.,Blue Spice is a chinese restaurant in the city centre near Rainbow Vegetarian Café. It is family friendly.,tgen,zhaw2,tnt2,slug,gong
